,epoch,PE_16250,vix_close,CE_16300,PE_16200,CE_16350,PE_16150,CE_16400,PE_16100,CE_16450,PE_16050,CE_16500,PE_16000,CE_16550,PE_15950,CE_16600,PE_15900,CE_16650,PE_15850,CE_16700,PE_15800,CE_16750,PE_15750,CE_16800,PE_15700,CE_16850,nifty_close
245,1654761000,5.7,19.59,63.6,2.75,28.25,1.45,10.0,1.0,3.4,0.75,1.55,0.7,0.85,0.55,0.65,0.45,0.6,0.4,0.45,0.3,0.45,0.25,0.35,0.25,0.25,16359.85
246,1654761060,5.65,19.61,64.7,2.8,29.0,1.45,10.3,0.95,3.55,0.75,1.5,0.7,0.8,0.55,0.65,0.45,0.55,0.35,0.5,0.3,0.4,0.3,0.35,0.25,0.25,16361.65
247,1654761120,4.9,19.57,69.45,2.4,32.05,1.3,11.8,0.95,3.85,0.65,1.65,0.65,0.8,0.5,0.6,0.45,0.55,0.35,0.45,0.3,0.4,0.25,0.35,0.25,0.3,16366.15
248,1654761180,4.7,19.58,70.55,2.25,33.1,1.2,12.3,0.9,3.85,0.7,1.55,0.7,0.85,0.55,0.65,0.45,0.55,0.35,0.45,0.3,0.4,0.25,0.35,0.25,0.25,16365.8
249,1654761240,5.15,19.58,66.3,2.5,30.3,1.35,11.1,0.9,3.45,0.7,1.4,0.7,0.8,0.55,0.6,0.45,0.5,0.35,0.4,0.3,0.4,0.25,0.35,0.25,0.3,16363.45
250,1654761300,5.05,19.58,66.3,2.45,30.3,1.3,11.15,0.9,3.45,0.7,1.45,0.65,0.8,0.55,0.6,0.45,0.55,0.4,0.45,0.35,0.4,0.25,0.3,0.2,0.25,16362.65
251,1654761360,5.7,19.61,62.05,2.65,27.0,1.35,9.6,0.9,3.0,0.7,1.35,0.65,0.75,0.55,0.55,0.45,0.5,0.4,0.45,0.35,0.4,0.25,0.3,0.25,0.3,16358.35
252,1654761420,5.15,19.57,65.85,2.45,29.65,1.3,10.5,0.9,3.2,0.75,1.3,0.65,0.75,0.55,0.6,0.4,0.5,0.35,0.45,0.35,0.4,0.25,0.35,0.2,0.25,16362.3
253,1654761480,3.95,19.56,74.45,1.95,35.55,1.15,12.75,0.85,3.55,0.75,1.45,0.7,0.7,0.6,0.55,0.45,0.5,0.4,0.4,0.4,0.45,0.35,0.3,0.25,0.25,16370.45
254,1654761540,4.05,19.55,71.65,1.95,33.55,1.15,11.9,0.85,3.35,0.7,1.3,0.7,0.7,0.6,0.55,0.45,0.45,0.35,0.4,0.4,0.35,0.35,0.3,0.25,0.25,16368.85
255,1654761600,4.6,19.59,65.4,2.15,29.0,1.2,9.7,0.9,2.85,0.7,1.3,0.65,0.65,0.6,0.5,0.5,0.45,0.35,0.45,0.35,0.35,0.25,0.3,0.25,0.25,16362.15
256,1654761660,3.85,19.55,72.3,1.9,33.8,1.15,11.75,0.85,3.2,0.7,1.3,0.65,0.65,0.55,0.55,0.5,0.45,0.35,0.4,0.35,0.35,0.25,0.3,0.3,0.25,16369.95
257,1654761720,3.8,19.56,71.2,1.8,33.25,1.1,11.8,0.85,3.2,0.65,1.3,0.7,0.6,0.55,0.5,0.45,0.4,0.4,0.4,0.4,0.35,0.25,0.35,0.2,0.2,16369.9
258,1654761780,4.35,19.63,66.8,2.0,30.2,1.15,10.4,0.8,3.0,0.7,1.2,0.65,0.65,0.6,0.5,0.45,0.4,0.4,0.45,0.35,0.35,0.25,0.3,0.25,0.2,16363.2
259,1654761840,4.05,19.61,70.1,1.9,32.4,1.1,11.35,0.85,3.1,0.7,1.3,0.65,0.6,0.6,0.45,0.45,0.45,0.35,0.4,0.35,0.35,0.3,0.35,0.25,0.25,16366.15
260,1654761900,4.35,19.62,65.5,2.1,29.15,1.1,9.75,0.8,2.75,0.75,1.15,0.65,0.55,0.6,0.5,0.45,0.4,0.4,0.4,0.35,0.35,0.25,0.35,0.25,0.25,16360.1
261,1654761960,5.2,19.64,60.55,2.35,25.6,1.25,8.0,0.9,2.05,0.7,0.85,0.7,0.5,0.6,0.4,0.5,0.35,0.35,0.4,0.4,0.35,0.25,0.3,0.2,0.2,16354.9
262,1654762020,5.55,19.63,58.6,2.6,23.95,1.35,7.1,0.95,1.85,0.75,0.85,0.75,0.5,0.65,0.4,0.5,0.35,0.4,0.35,0.35,0.3,0.3,0.3,0.25,0.25,16351.8
263,1654762080,4.9,19.58,62.8,2.3,26.75,1.2,8.55,0.85,2.15,0.75,0.9,0.75,0.5,0.65,0.45,0.55,0.35,0.45,0.35,0.4,0.3,0.25,0.3,0.2,0.3,16359.85
264,1654762140,4.45,19.58,65.75,2.15,28.9,1.15,9.3,0.95,2.25,0.8,0.9,0.8,0.5,0.65,0.4,0.6,0.3,0.45,0.3,0.35,0.35,0.25,0.3,0.2,0.2,16361.05
265,1654762200,4.2,19.59,67.3,2.05,29.85,1.15,9.6,0.95,2.2,0.75,0.9,0.75,0.5,0.6,0.35,0.55,0.4,0.4,0.3,0.35,0.3,0.25,0.3,0.2,0.25,16362.65
266,1654762260,3.7,19.55,72.0,1.8,33.3,1.1,11.05,0.85,2.6,0.75,1.0,0.75,0.5,0.6,0.35,0.5,0.35,0.35,0.3,0.3,0.35,0.25,0.35,0.2,0.25,16368.6
267,1654762320,4.0,19.57,67.7,1.85,29.85,1.05,9.45,0.85,2.25,0.75,0.95,0.7,0.45,0.65,0.35,0.5,0.35,0.4,0.3,0.35,0.3,0.25,0.3,0.25,0.2,16364.6
268,1654762380,4.5,19.59,65.1,2.1,28.5,1.2,8.75,0.9,2.1,0.75,0.9,0.7,0.45,0.6,0.35,0.55,0.4,0.4,0.35,0.35,0.35,0.25,0.35,0.25,0.2,16360.25
269,1654762440,4.0,19.55,70.35,1.9,31.8,1.1,10.1,0.85,2.35,0.7,0.85,0.7,0.5,0.65,0.4,0.45,0.4,0.4,0.35,0.35,0.35,0.25,0.35,0.2,0.25,16364.8
270,1654762500,4.15,19.55,66.7,2.0,29.5,1.15,9.0,0.8,2.05,0.7,0.85,0.75,0.4,0.6,0.4,0.45,0.35,0.4,0.3,0.35,0.3,0.25,0.3,0.2,0.2,16363.8
271,1654762560,3.75,19.55,71.9,1.85,32.9,1.1,10.4,0.85,2.2,0.65,0.9,0.65,0.4,0.55,0.35,0.5,0.35,0.35,0.3,0.35,0.3,0.3,0.3,0.2,0.25,16368.9
272,1654762620,3.55,19.55,73.9,1.8,34.3,1.1,11.2,0.8,2.45,0.65,0.85,0.65,0.4,0.6,0.35,0.45,0.3,0.35,0.3,0.3,0.3,0.25,0.25,0.25,0.2,16369.8
273,1654762680,2.9,19.55,82.4,1.5,40.7,1.0,14.1,0.75,3.1,0.7,1.05,0.6,0.45,0.55,0.35,0.45,0.25,0.35,0.3,0.35,0.3,0.3,0.25,0.2,0.3,16377.1
274,1654762740,3.1,19.56,79.3,1.55,38.45,1.0,12.7,0.7,2.6,0.6,0.9,0.6,0.4,0.45,0.35,0.35,0.3,0.3,0.35,0.35,0.25,0.25,0.25,0.25,0.3,16373.4
275,1654762800,2.95,19.56,80.95,1.55,39.5,0.85,13.45,0.65,2.9,0.55,1.0,0.55,0.4,0.45,0.35,0.4,0.3,0.3,0.3,0.3,0.25,0.2,0.3,0.25,0.25,16374.35
276,1654762860,3.45,19.54,73.8,1.65,34.25,0.95,10.55,0.65,2.35,0.55,0.85,0.55,0.35,0.45,0.3,0.35,0.3,0.3,0.35,0.3,0.25,0.2,0.25,0.2,0.2,16367.25
277,1654762920,3.45,19.55,72.75,1.65,33.6,0.9,10.5,0.65,2.2,0.55,0.85,0.5,0.35,0.4,0.3,0.3,0.3,0.25,0.3,0.3,0.3,0.2,0.25,0.2,0.3,16365.7
278,1654762980,3.35,19.55,73.85,1.65,34.15,0.9,10.65,0.6,2.2,0.5,0.8,0.5,0.3,0.35,0.3,0.35,0.25,0.25,0.3,0.3,0.3,0.25,0.25,0.2,0.2,16367.95
279,1654763040,3.15,19.56,74.0,1.55,34.15,0.9,10.45,0.65,2.2,0.55,0.85,0.5,0.35,0.4,0.3,0.35,0.2,0.3,0.3,0.3,0.25,0.25,0.2,0.25,0.25,16369.7
280,1654763100,3.0,19.54,76.95,1.6,36.0,0.85,11.4,0.65,2.35,0.55,0.9,0.5,0.4,0.35,0.25,0.3,0.25,0.3,0.3,0.3,0.25,0.25,0.2,0.2,0.25,16372.4
281,1654763160,3.0,19.52,76.0,1.5,35.25,0.9,11.05,0.65,2.15,0.5,0.85,0.45,0.35,0.4,0.3,0.35,0.25,0.25,0.3,0.25,0.25,0.25,0.25,0.2,0.25,16371.4
282,1654763220,3.05,19.56,72.75,1.5,33.1,0.85,10.2,0.65,2.1,0.45,0.85,0.5,0.35,0.35,0.25,0.35,0.2,0.3,0.25,0.25,0.3,0.2,0.25,0.25,0.2,16367.95
283,1654763280,2.95,19.56,72.5,1.4,32.45,0.85,9.3,0.6,1.95,0.5,0.85,0.5,0.35,0.4,0.25,0.3,0.2,0.25,0.2,0.25,0.25,0.2,0.2,0.2,0.25,16370.2
284,1654763340,2.4,19.55,78.65,1.2,36.45,0.85,10.95,0.6,2.05,0.5,0.9,0.45,0.35,0.4,0.3,0.3,0.2,0.2,0.2,0.25,0.2,0.2,0.2,0.25,0.2,16374.55
285,1654763400,1.95,19.53,87.6,1.05,44.1,0.75,14.5,0.55,2.6,0.45,0.9,0.45,0.35,0.35,0.25,0.3,0.2,0.25,0.2,0.25,0.25,0.2,0.25,0.2,0.2,16382.1
286,1654763460,1.95,19.51,86.1,0.95,43.0,0.65,14.3,0.5,2.75,0.45,0.9,0.45,0.35,0.4,0.3,0.35,0.2,0.25,0.25,0.3,0.2,0.2,0.2,0.2,0.25,16384.35
287,1654763520,2.25,19.51,77.65,1.0,36.35,0.7,11.3,0.5,2.1,0.5,0.85,0.45,0.35,0.4,0.25,0.35,0.25,0.3,0.2,0.25,0.2,0.2,0.2,0.25,0.2,16377.4
288,1654763580,2.35,19.51,71.4,1.25,31.45,0.75,9.15,0.6,1.75,0.5,0.75,0.5,0.3,0.45,0.3,0.35,0.2,0.3,0.2,0.3,0.2,0.25,0.2,0.25,0.2,16370.9
289,1654763640,2.25,19.51,74.55,1.2,33.7,0.7,10.0,0.6,1.95,0.55,0.7,0.5,0.3,0.45,0.2,0.3,0.15,0.3,0.2,0.3,0.2,0.25,0.2,0.25,0.25,16374.2
290,1654763700,2.25,19.52,75.0,1.2,33.95,0.7,10.05,0.6,2.0,0.5,0.65,0.55,0.3,0.45,0.2,0.3,0.2,0.25,0.2,0.25,0.25,0.2,0.15,0.2,0.2,16373.1
291,1654763760,1.6,19.48,83.9,0.95,40.3,0.7,13.05,0.55,2.55,0.45,0.85,0.45,0.3,0.4,0.25,0.35,0.2,0.3,0.2,0.3,0.2,0.25,0.15,0.25,0.2,16383.05
292,1654763820,1.55,19.46,88.4,0.9,44.45,0.6,15.45,0.6,3.15,0.45,1.0,0.45,0.35,0.4,0.25,0.3,0.2,0.3,0.2,0.3,0.25,0.25,0.2,0.25,0.2,16386.85
293,1654763880,1.65,19.49,85.4,0.95,41.95,0.7,14.0,0.65,2.7,0.55,0.8,0.45,0.3,0.4,0.2,0.3,0.15,0.25,0.2,0.25,0.25,0.2,0.2,0.2,0.25,16383.3
294,1654763940,1.6,19.51,84.9,1.0,41.55,0.65,13.85,0.6,2.8,0.5,0.85,0.45,0.3,0.4,0.2,0.3,0.2,0.25,0.25,0.25,0.2,0.2,0.15,0.2,0.2,16382.35
295,1654764000,1.45,19.49,94.95,0.9,49.75,0.6,17.95,0.5,4.05,0.35,1.15,0.35,0.3,0.3,0.3,0.25,0.25,0.25,0.25,0.2,0.2,0.15,0.15,0.15,0.15,16390.7
296,1654764060,1.45,19.5,94.4,0.8,49.25,0.55,17.4,0.4,3.85,0.3,1.1,0.3,0.35,0.3,0.25,0.25,0.25,0.2,0.2,0.25,0.2,0.1,0.15,0.2,0.2,16395.05
297,1654764120,1.4,19.5,91.1,0.8,46.25,0.5,15.65,0.4,3.3,0.3,0.9,0.3,0.35,0.25,0.25,0.2,0.2,0.25,0.25,0.25,0.25,0.15,0.2,0.2,0.15,16394.0
298,1654764180,1.6,19.48,88.85,0.85,44.4,0.55,14.8,0.4,3.25,0.35,0.95,0.35,0.3,0.3,0.25,0.25,0.2,0.25,0.2,0.2,0.25,0.15,0.15,0.15,0.15,16392.6
299,1654764240,1.6,19.48,83.85,0.85,39.75,0.55,12.25,0.45,2.45,0.35,0.8,0.35,0.25,0.3,0.3,0.25,0.25,0.25,0.25,0.2,0.25,0.15,0.2,0.2,0.15,16389.6
300,1654764300,1.7,19.48,80.45,0.9,37.65,0.55,11.0,0.45,2.45,0.35,0.8,0.35,0.25,0.3,0.25,0.2,0.2,0.2,0.25,0.2,0.2,0.1,0.15,0.15,0.2,16384.75
301,1654764360,1.95,19.47,77.4,0.9,34.85,0.6,9.95,0.5,2.2,0.45,0.75,0.4,0.3,0.3,0.2,0.25,0.25,0.2,0.2,0.2,0.2,0.1,0.15,0.15,0.15,16377.2
302,1654764420,1.7,19.5,86.0,1.0,41.8,0.65,12.55,0.45,2.3,0.45,0.8,0.4,0.3,0.35,0.3,0.2,0.25,0.2,0.25,0.15,0.15,0.1,0.15,0.1,0.2,16385.5
303,1654764480,1.65,19.5,83.4,0.95,40.4,0.6,12.3,0.4,2.3,0.35,0.75,0.4,0.3,0.3,0.25,0.25,0.25,0.2,0.2,0.2,0.2,0.1,0.15,0.1,0.2,16386.65
304,1654764540,1.4,19.48,92.7,0.8,47.5,0.55,15.75,0.4,3.05,0.35,0.8,0.4,0.3,0.3,0.3,0.25,0.2,0.2,0.2,0.15,0.15,0.1,0.15,0.1,0.15,16394.6
305,1654764600,1.2,19.47,99.15,0.7,53.45,0.55,18.8,0.4,3.9,0.35,1.1,0.35,0.35,0.3,0.3,0.25,0.25,0.15,0.25,0.15,0.2,0.1,0.2,0.1,0.15,16400.3
306,1654764660,1.25,19.49,97.6,0.75,52.15,0.55,17.9,0.45,3.65,0.4,1.0,0.35,0.35,0.35,0.3,0.3,0.2,0.15,0.25,0.2,0.15,0.1,0.15,0.1,0.15,16397.65
307,1654764720,1.3,19.47,98.4,0.75,53.25,0.55,18.1,0.4,3.8,0.35,1.0,0.3,0.35,0.25,0.25,0.25,0.2,0.15,0.25,0.15,0.2,0.1,0.2,0.1,0.2,16396.55
308,1654764780,1.25,19.46,97.1,0.7,52.15,0.5,17.15,0.35,3.65,0.25,1.05,0.2,0.35,0.2,0.25,0.25,0.25,0.15,0.2,0.25,0.15,0.1,0.15,0.15,0.15,16397.25
309,1654764840,1.25,19.46,97.25,0.65,51.75,0.5,16.8,0.35,3.0,0.25,0.85,0.25,0.3,0.2,0.3,0.15,0.2,0.2,0.2,0.2,0.15,0.1,0.2,0.15,0.15,16396.0
310,1654764900,1.15,19.48,99.5,0.65,54.0,0.5,18.2,0.4,3.55,0.25,1.0,0.25,0.35,0.3,0.25,0.25,0.25,0.25,0.2,0.2,0.15,0.15,0.2,0.15,0.15,16397.4
311,1654764960,0.9,19.45,111.35,0.5,64.05,0.45,24.6,0.3,6.1,0.3,1.7,0.3,0.45,0.3,0.3,0.2,0.25,0.25,0.25,0.25,0.2,0.1,0.15,0.1,0.15,16408.5
312,1654765020,0.75,19.4,117.8,0.45,70.15,0.4,29.0,0.35,7.35,0.3,1.9,0.25,0.5,0.25,0.35,0.2,0.3,0.2,0.25,0.2,0.2,0.1,0.1,0.1,0.2,16416.05
313,1654765080,0.75,19.38,114.9,0.45,67.65,0.35,27.1,0.25,5.85,0.2,1.45,0.2,0.35,0.2,0.3,0.15,0.3,0.2,0.2,0.15,0.15,0.1,0.15,0.1,0.15,16416.1
314,1654765140,0.8,19.36,116.0,0.5,68.6,0.3,27.15,0.25,5.7,0.2,1.35,0.2,0.3,0.2,0.3,0.15,0.25,0.2,0.2,0.25,0.15,0.1,0.1,0.05,0.2,16413.8
315,1654765200,0.8,19.42,112.5,0.45,64.9,0.35,24.65,0.3,4.8,0.2,1.15,0.2,0.3,0.2,0.25,0.2,0.25,0.2,0.2,0.15,0.15,0.15,0.1,0.05,0.2,16411.5
316,1654765260,0.8,19.42,122.75,0.4,74.15,0.3,32.0,0.2,6.95,0.25,1.65,0.25,0.3,0.2,0.25,0.25,0.25,0.25,0.25,0.2,0.2,0.15,0.1,0.05,0.2,16420.85
317,1654765320,0.7,19.47,117.9,0.4,69.55,0.25,28.65,0.25,5.8,0.2,1.3,0.25,0.3,0.2,0.25,0.2,0.2,0.2,0.25,0.15,0.15,0.15,0.1,0.05,0.2,16416.15
318,1654765380,0.7,19.47,119.65,0.5,70.75,0.3,30.2,0.3,6.2,0.25,1.4,0.25,0.3,0.25,0.3,0.25,0.25,0.25,0.25,0.2,0.2,0.15,0.15,0.1,0.15,16417.85
319,1654765440,0.65,19.45,116.6,0.5,68.15,0.4,27.85,0.25,5.45,0.3,1.25,0.25,0.35,0.25,0.3,0.2,0.2,0.3,0.2,0.2,0.15,0.1,0.15,0.05,0.15,16415.6
320,1654765500,0.7,19.45,114.45,0.5,67.8,0.35,26.8,0.25,5.45,0.25,1.3,0.25,0.35,0.2,0.25,0.2,0.3,0.2,0.25,0.15,0.2,0.1,0.1,0.05,0.15,16411.35
321,1654765560,0.8,19.46,108.0,0.55,60.65,0.4,22.0,0.3,4.0,0.3,1.0,0.3,0.3,0.2,0.25,0.25,0.25,0.25,0.2,0.2,0.2,0.15,0.1,0.1,0.15,16406.9
322,1654765620,0.75,19.47,109.65,0.5,62.9,0.35,23.0,0.25,4.3,0.25,1.05,0.2,0.25,0.2,0.25,0.2,0.25,0.25,0.2,0.15,0.2,0.15,0.1,0.1,0.2,16409.2
323,1654765680,0.65,19.46,121.65,0.5,73.7,0.3,30.75,0.25,6.8,0.25,1.45,0.25,0.35,0.2,0.25,0.25,0.2,0.2,0.2,0.15,0.2,0.1,0.15,0.05,0.2,16418.75
324,1654765740,0.55,19.42,129.6,0.45,80.4,0.35,35.5,0.35,7.6,0.3,1.65,0.25,0.35,0.25,0.25,0.2,0.2,0.2,0.2,0.2,0.15,0.1,0.15,0.05,0.15,16428.2
325,1654765800,0.5,19.39,137.3,0.4,88.4,0.35,42.25,0.25,10.5,0.25,2.3,0.25,0.4,0.25,0.3,0.2,0.25,0.2,0.15,0.15,0.2,0.15,0.1,0.05,0.2,16437.8
326,1654765860,0.65,19.4,134.4,0.5,85.05,0.35,38.9,0.3,8.85,0.3,1.8,0.3,0.35,0.3,0.2,0.25,0.15,0.25,0.15,0.2,0.15,0.15,0.1,0.1,0.15,16432.55
327,1654765920,0.6,19.38,135.0,0.45,85.5,0.35,38.95,0.3,9.2,0.3,1.7,0.25,0.3,0.25,0.2,0.25,0.2,0.2,0.15,0.15,0.15,0.15,0.1,0.05,0.15,16434.65
328,1654765980,0.65,19.35,141.8,0.45,91.95,0.35,44.5,0.25,9.9,0.25,1.75,0.25,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0.15,0.2,0.05,0.15,0.05,0.15,16439.5
329,1654766040,0.55,19.31,145.8,0.45,96.55,0.35,48.7,0.25,10.7,0.25,1.9,0.25,0.35,0.25,0.2,0.2,0.15,0.25,0.2,0.15,0.15,0.1,0.1,0.1,0.15,16449.1
330,1654766100,0.55,19.3,148.95,0.45,98.85,0.35,50.65,0.3,12.5,0.3,2.25,0.25,0.35,0.3,0.2,0.2,0.2,0.2,0.15,0.2,0.2,0.15,0.1,0.1,0.1,16454.0
331,1654766160,0.4,19.29,140.05,0.4,90.35,0.35,43.15,0.3,8.2,0.25,1.6,0.25,0.3,0.3,0.25,0.25,0.15,0.25,0.2,0.15,0.15,0.1,0.1,0.1,0.1,16444.45
332,1654766220,0.45,19.28,137.95,0.35,88.65,0.3,41.5,0.2,7.05,0.25,1.05,0.25,0.25,0.2,0.25,0.2,0.15,0.2,0.15,0.2,0.2,0.15,0.1,0.05,0.1,16439.7
333,1654766280,0.45,19.28,145.5,0.3,95.9,0.3,47.8,0.2,9.65,0.2,1.25,0.2,0.25,0.2,0.2,0.2,0.2,0.2,0.15,0.15,0.15,0.1,0.1,0.05,0.1,16446.75
334,1654766340,0.35,19.28,144.35,0.25,94.65,0.25,46.95,0.2,9.15,0.2,1.35,0.2,0.25,0.2,0.25,0.25,0.2,0.15,0.15,0.15,0.15,0.1,0.1,0.05,0.15,16447.3
335,1654766400,0.4,19.3,144.75,0.25,95.4,0.2,47.35,0.15,9.85,0.2,1.6,0.2,0.25,0.15,0.2,0.2,0.2,0.2,0.15,0.2,0.15,0.15,0.15,0.1,0.15,16449.55
336,1654766460,0.35,19.31,149.3,0.2,99.9,0.2,50.95,0.2,11.0,0.2,1.65,0.2,0.25,0.2,0.25,0.2,0.15,0.2,0.15,0.15,0.2,0.1,0.1,0.05,0.15,16451.95
337,1654766520,0.3,19.28,156.1,0.25,106.1,0.15,56.9,0.2,14.0,0.2,2.0,0.2,0.35,0.15,0.2,0.2,0.15,0.15,0.1,0.15,0.15,0.1,0.1,0.05,0.1,16459.9
338,1654766580,0.3,19.28,152.45,0.25,102.85,0.25,53.3,0.25,11.75,0.25,1.2,0.2,0.25,0.2,0.2,0.15,0.15,0.2,0.1,0.15,0.15,0.1,0.1,0.1,0.15,16454.85
339,1654766640,0.3,19.3,154.75,0.2,105.15,0.2,56.05,0.2,13.9,0.2,1.15,0.2,0.3,0.15,0.25,0.2,0.15,0.15,0.15,0.15,0.1,0.05,0.05,0.1,0.1,16455.45
340,1654766700,0.35,19.32,156.55,0.2,106.75,0.25,57.55,0.2,14.55,0.2,1.25,0.2,0.45,0.2,0.25,0.15,0.2,0.15,0.15,0.15,0.1,0.05,0.1,0.05,0.1,16464.4
341,1654766760,0.35,19.32,162.65,0.25,113.4,0.2,63.8,0.25,19.3,0.2,1.8,0.15,0.35,0.2,0.25,0.15,0.2,0.15,0.1,0.1,0.1,0.15,0.1,0.1,0.15,16467.0
342,1654766820,0.25,19.3,157.8,0.2,108.35,0.25,58.85,0.2,15.4,0.2,1.45,0.2,0.35,0.2,0.2,0.2,0.15,0.2,0.1,0.15,0.1,0.15,0.05,0.1,0.1,16465.25
343,1654766880,0.3,19.31,156.6,0.2,106.85,0.2,57.75,0.2,14.45,0.2,1.2,0.15,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.15,0.15,0.15,0.05,0.15,0.1,16458.15
344,1654766940,0.3,19.31,150.15,0.2,100.25,0.2,51.9,0.2,10.2,0.2,0.65,0.15,0.25,0.15,0.15,0.15,0.1,0.15,0.05,0.1,0.1,0.1,0.05,0.05,0.1,16452.05
345,1654767000,0.3,19.31,160.8,0.2,111.1,0.2,61.6,0.2,15.8,0.2,1.1,0.15,0.25,0.15,0.2,0.15,0.1,0.15,0.05,0.15,0.1,0.15,0.05,0.1,0.1,16469.8
346,1654767060,0.3,19.26,161.05,0.25,110.8,0.2,61.3,0.2,14.4,0.2,1.0,0.2,0.25,0.2,0.2,0.2,0.15,0.15,0.1,0.15,0.1,0.1,0.05,0.1,0.1,16465.7
347,1654767120,0.3,19.26,165.95,0.2,115.9,0.2,66.3,0.2,18.1,0.2,0.9,0.15,0.2,0.15,0.15,0.15,0.15,0.1,0.1,0.15,0.1,0.1,0.05,0.05,0.1,16472.95
348,1654767180,0.3,19.25,166.95,0.25,117.55,0.2,67.5,0.15,19.0,0.2,1.05,0.15,0.3,0.1,0.15,0.1,0.1,0.15,0.1,0.1,0.15,0.05,0.05,0.05,0.1,16472.55
349,1654767240,0.25,19.25,170.6,0.2,120.55,0.2,70.45,0.15,21.6,0.2,1.05,0.1,0.25,0.1,0.15,0.15,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15,16476.5
350,1654767300,0.25,19.2,169.25,0.2,119.2,0.2,69.5,0.15,20.9,0.15,1.1,0.1,0.2,0.1,0.15,0.1,0.1,0.1,0.1,0.1,0.15,0.1,0.05,0.1,0.1,16474.15
351,1654767360,0.25,19.13,163.15,0.15,113.85,0.15,63.7,0.15,16.05,0.2,0.45,0.1,0.15,0.1,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.15,16464.55
352,1654767420,0.2,19.18,157.9,0.15,108.45,0.2,58.8,0.15,11.6,0.15,0.25,0.1,0.1,0.1,0.1,0.15,0.15,0.1,0.2,0.1,0.1,0.05,0.1,0.05,0.1,16456.2
353,1654767480,0.25,19.17,167.5,0.2,117.35,0.15,67.45,0.15,18.5,0.1,0.25,0.1,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.15,0.1,0.05,0.05,0.1,16471.45
354,1654767540,0.2,19.18,173.0,0.15,123.15,0.15,73.15,0.15,23.6,0.15,0.75,0.1,0.05,0.15,0.1,0.1,0.15,0.1,0.1,0.05,0.15,0.05,0.1,0.1,0.1,16478.2
355,1654767600,0.15,19.12,168.4,0.15,118.6,0.2,68.6,0.1,19.45,0.15,0.45,0.1,0.05,0.1,0.05,0.1,0.05,0.05,0.1,0.1,0.1,0.05,0.05,0.05,0.1,16473.85
356,1654767660,0.15,19.12,169.6,0.15,119.75,0.15,69.65,0.15,19.95,0.15,0.4,0.1,0.05,0.15,0.05,0.15,0.1,0.1,0.05,0.05,0.1,0.05,0.05,0.05,0.05,16472.35
357,1654767720,0.15,19.12,170.4,0.15,120.55,0.1,70.95,0.1,20.95,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.05,0.1,0.05,0.05,0.05,0.05,16476.55
358,1654767780,0.1,19.1,168.9,0.1,119.05,0.1,69.25,0.1,19.5,0.1,0.35,0.1,0.05,0.1,0.05,0.1,0.05,0.1,0.05,0.05,0.1,0.05,0.05,0.05,0.05,16472.1
359,1654767840,0.1,19.09,171.8,0.1,121.65,0.1,71.55,0.1,21.9,0.15,0.25,0.1,0.1,0.1,0.05,0.1,0.05,0.05,0.1,0.1,0.1,0.05,0.05,0.05,0.1,16477.55
360,1654767900,0.1,19.07,175.55,0.1,125.4,0.15,75.75,0.1,25.6,0.1,0.3,0.1,0.05,0.1,0.1,0.05,0.1,0.05,0.05,0.1,0.1,0.05,0.1,0.05,0.05,16484.45
361,1654767960,0.1,19.09,172.55,0.15,122.7,0.1,72.55,0.1,22.8,0.1,0.3,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.1,0.05,0.1,0.05,0.05,16479.5
362,1654768020,0.1,19.11,172.05,0.05,122.1,0.1,72.1,0.1,22.4,0.1,0.25,0.1,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,16476.5
363,1654768080,0.1,19.13,174.9,0.05,125.0,0.05,74.95,0.1,24.8,0.1,0.15,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,16479.95
364,1654768140,0.1,19.11,174.0,0.05,124.3,0.05,74.0,0.05,23.95,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,16480.7
365,1654768200,0.05,19.11,174.3,0.05,124.35,0.05,74.25,0.05,24.5,0.05,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.1,0.05,0.05,0.05,0.05,16476.7
366,1654768260,0.05,19.11,177.3,0.05,127.5,0.05,77.3,0.05,27.6,0.05,0.05,0.05,0.1,0.1,0.05,0.05,0.05,0.05,0.1,0.05,0.1,0.05,0.05,0.05,0.05,16484.5
367,1654768320,0.1,19.11,177.2,0.05,127.5,0.1,77.45,0.05,27.45,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.05,0.05,0.05,0.05,0.05,16486.35
